bar_start_utc,bar_start_kst,bar_start_local,open,high,low,close,volume,ma20,ma50,ma200,rsi14,atr14,vol_index
2025-03-10 22:00,2025-03-11 07:00,2025-03-10 18:00,19440.0,19461.5,19370.5,19376.5,0,19800.66,19995.67,20559.75,27.2,132.59,28.889999389648438
2025-03-10 23:00,2025-03-11 08:00,2025-03-10 19:00,19377.5,19401.0,19229.25,19304.25,14388,19758.99,19980.74,20549.8,25.2,135.39,28.889999389648438
2025-03-11 00:00,2025-03-11 09:00,2025-03-10 20:00,19306.5,19329.5,19139.25,19206.0,14621,19713.11,19962.99,20539.38,22.7,139.31,28.889999389648438
2025-03-11 01:00,2025-03-11 10:00,2025-03-10 21:00,19208.0,19272.0,19146.75,19254.75,13279,19671.14,19944.62,20529.12,26.6,138.3,28.889999389648438
2025-03-11 02:00,2025-03-11 11:00,2025-03-10 22:00,19256.75,19420.0,19247.25,19391.25,15619,19636.16,19928.71,20519.48,36.1,140.76,28.889999389648438
2025-03-11 03:00,2025-03-11 12:00,2025-03-10 23:00,19393.25,19494.5,19393.25,19437.25,10665,19602.49,19913.96,20510.22,39.0,138.08,28.889999389648438
2025-03-11 04:00,2025-03-11 13:00,2025-03-11 00:00,19435.0,19494.5,19433.5,19465.5,5900,19571.2,19899.33,20501.1,40.7,132.58,28.889999389648438
2025-03-11 05:00,2025-03-11 14:00,2025-03-11 01:00,19465.5,19491.75,19446.0,19477.75,4889,19547.09,19884.99,20492.12,41.5,126.38,28.889999389648438
2025-03-11 06:00,2025-03-11 15:00,2025-03-11 02:00,19475.75,19519.75,19458.0,19474.25,6045,19520.7,19871.06,20482.98,41.4,121.76,28.889999389648438
2025-03-11 07:00,2025-03-11 16:00,2025-03-11 03:00,19474.25,19494.5,19403.0,19482.0,9583,19496.3,19857.07,20473.63,41.9,119.6,28.889999389648438
2025-03-11 08:00,2025-03-11 17:00,2025-03-11 04:00,19481.0,19568.5,19468.75,19564.0,14488,19476.92,19845.28,20464.7,47.7,118.18,28.889999389648438
2025-03-11 09:00,2025-03-11 18:00,2025-03-11 05:00,19563.25,19581.75,19531.0,19544.75,12639,19458.47,19833.6,20456.18,46.5,113.36,28.889999389648438
2025-03-11 10:00,2025-03-11 19:00,2025-03-11 06:00,19544.5,19561.5,19507.0,19534.0,14013,19445.66,19820.96,20448.34,45.8,109.16,28.889999389648438
2025-03-11 11:00,2025-03-11 20:00,2025-03-11 07:00,19533.75,19578.0,19470.5,19578.0,12439,19446.85,19809.12,20440.76,49.1,109.04,28.889999389648438
2025-03-11 12:00,2025-03-11 21:00,2025-03-11 08:00,19576.75,19585.0,19439.25,19453.0,24449,19440.12,19794.24,20432.07,41.5,111.66,28.889999389648438
2025-03-11 13:00,2025-03-11 22:00,2025-03-11 09:00,19453.75,19599.0,19385.75,19521.0,83770,19439.04,19781.1,20423.31,46.3,118.92,28.889999389648438
2025-03-11 14:00,2025-03-11 23:00,2025-03-11 10:00,19523.25,19613.25,19264.5,19315.0,136254,19432.7,19763.71,20413.82,36.4,135.34,29.489999771118164
2025-03-11 15:00,2025-03-12 00:00,2025-03-11 11:00,19311.5,19544.25,19286.0,19423.25,88835,19436.92,19749.67,20405.25,43.3,144.12,29.139999389648438
2025-03-11 16:00,2025-03-12 01:00,2025-03-11 12:00,19422.25,19446.0,19296.0,19323.0,62435,19429.88,19734.81,20396.03,39.1,144.54,29.209999084472656
2025-03-11 17:00,2025-03-12 02:00,2025-03-11 13:00,19323.0,19369.5,19201.0,19325.0,77917,19422.53,19718.49,20386.73,39.2,146.25,29.65999984741211
2025-03-11 18:00,2025-03-12 03:00,2025-03-11 14:00,19326.0,19686.75,19319.0,19638.75,91972,19435.64,19710.85,20379.12,55.0,162.07,28.809999465942383
2025-03-11 19:00,2025-03-12 04:00,2025-03-11 15:00,19640.0,19677.25,19391.75,19393.25,100556,19440.09,19702.1,20370.24,45.1,170.89,28.520000457763672
2025-03-11 20:00,2025-03-12 05:00,2025-03-11 16:00,19392.5,19446.0,19371.75,19401.25,25056,19449.85,19691.22,20361.02,45.5,163.98,28.860000610351562
2025-03-11 22:00,2025-03-12 07:00,2025-03-11 18:00,19412.75,19479.75,19399.25,19469.75,0,19460.6,19677.22,20351.96,48.5,158.02,28.860000610351562
2025-03-11 23:00,2025-03-12 08:00,2025-03-11 19:00,19468.75,19477.25,19423.5,19476.75,5213,19464.88,19662.9,20342.94,48.8,150.57,28.860000610351562
2025-03-12 00:00,2025-03-12 09:00,2025-03-11 20:00,19478.0,19499.75,19438.5,19466.25,6456,19466.33,19647.73,20333.65,48.3,144.19,28.860000610351562
2025-03-12 01:00,2025-03-12 10:00,2025-03-11 21:00,19467.0,19482.75,19442.25,19471.5,4887,19466.62,19633.01,20324.39,48.6,136.79,28.860000610351562
2025-03-12 02:00,2025-03-12 11:00,2025-03-11 22:00,19472.5,19492.5,19449.5,19452.5,3221,19465.36,19621.83,20315.05,47.6,130.09,28.860000610351562
2025-03-12 03:00,2025-03-12 12:00,2025-03-11 23:00,19455.25,19468.75,19436.0,19453.75,2675,19464.34,19610.21,20305.6,47.7,123.13,28.860000610351562
2025-03-12 04:00,2025-03-12 13:00,2025-03-12 00:00,19442.25,19473.0,19440.5,19454.0,2746,19462.94,19597.97,20296.11,47.7,116.66,28.860000610351562
2025-03-12 05:00,2025-03-12 14:00,2025-03-12 01:00,19455.0,19483.5,19447.75,19480.0,1920,19458.74,19584.9,20286.98,49.4,110.88,28.860000610351562
2025-03-12 06:00,2025-03-12 15:00,2025-03-12 02:00,19480.25,19480.75,19397.0,19412.0,3749,19452.1,19570.38,20278.99,45.3,108.94,28.860000610351562
2025-03-12 07:00,2025-03-12 16:00,2025-03-12 03:00,19412.0,19483.0,19387.0,19474.5,8921,19449.12,19557.4,20271.27,49.4,108.02,28.860000610351562
2025-03-12 08:00,2025-03-12 17:00,2025-03-12 04:00,19474.75,19555.5,19442.0,19547.25,13014,19447.59,19546.47,20263.98,53.9,108.41,28.860000610351562
2025-03-12 09:00,2025-03-12 18:00,2025-03-12 05:00,19546.0,19565.0,19523.5,19560.25,7936,19452.95,19535.85,20256.59,54.6,103.63,28.860000610351562
2025-03-12 10:00,2025-03-12 19:00,2025-03-12 06:00,19559.5,19567.25,19524.25,19550.5,6488,19454.42,19524.65,20249.08,53.9,99.3,28.860000610351562
2025-03-12 11:00,2025-03-12 20:00,2025-03-12 07:00,19551.0,19608.25,19546.75,19582.75,10758,19467.81,19514.48,20242.82,56.0,96.6,28.860000610351562
2025-03-12 12:00,2025-03-12 21:00,2025-03-12 08:00,19582.5,19788.5,19564.75,19722.0,43881,19482.75,19509.72,20238.39,63.6,105.68,28.860000610351562
2025-03-12 13:00,2025-03-12 22:00,2025-03-12 09:00,19722.5,19777.5,19589.75,19645.0,96677,19498.85,19502.58,20233.45,57.6,111.54,28.860000610351562
2025-03-12 14:00,2025-03-12 23:00,2025-03-12 10:00,19643.25,19724.5,19469.5,19475.75,105600,19506.39,19492.69,20227.46,47.2,121.79,27.600000381469727
2025-03-12 15:00,2025-03-13 00:00,2025-03-12 11:00,19475.0,19638.0,19395.25,19633.0,86211,19506.1,19486.33,20222.54,55.3,130.43,27.790000915527344
2025-03-12 16:00,2025-03-13 01:00,2025-03-12 12:00,19634.0,19727.75,19586.5,19626.5,77450,19517.76,19480.58,20217.53,54.9,131.2,27.25
2025-03-12 17:00,2025-03-13 02:00,2025-03-12 13:00,19627.0,19719.5,19535.5,19539.75,58833,19524.69,19475.57,20212.29,50.1,134.97,26.8799991607666
2025-03-12 18:00,2025-03-13 03:00,2025-03-12 14:00,19540.0,19706.25,19531.25,19677.75,52139,19535.09,19478.04,20207.88,56.6,137.83,26.829999923706055
2025-03-12 19:00,2025-03-13 04:00,2025-03-12 15:00,19677.5,19677.75,19554.0,19609.5,74614,19541.72,19478.48,20202.86,52.9,136.83,26.8700008392334
2025-03-12 20:00,2025-03-13 05:00,2025-03-12 16:00,19609.5,19609.5,19561.5,19572.75,14912,19547.05,19479.08,20197.6,51.0,130.48,26.709999084472656
2025-03-12 22:00,2025-03-13 07:00,2025-03-12 18:00,19572.0,19637.25,19567.5,19627.25,0,19554.84,19482.79,20192.77,53.7,126.14,26.709999084472656
2025-03-12 23:00,2025-03-13 08:00,2025-03-12 19:00,19626.25,19688.0,19626.25,19685.25,4642,19566.47,19489.72,20188.07,56.5,121.55,26.709999084472656
2025-03-13 00:00,2025-03-13 09:00,2025-03-12 20:00,19683.75,19694.0,19639.75,19644.5,4772,19576.01,19493.33,20182.99,54.0,116.74,26.709999084472656
2025-03-13 01:00,2025-03-13 10:00,2025-03-12 21:00,19643.25,19656.5,19607.0,19638.5,5221,19585.24,19496.66,20177.9,53.7,111.94,26.709999084472656
2025-03-13 02:00,2025-03-13 11:00,2025-03-12 22:00,19638.0,19644.0,19587.25,19592.25,3903,19590.85,19500.97,20172.58,50.8,107.99,26.709999084472656
2025-03-13 03:00,2025-03-13 12:00,2025-03-12 23:00,19592.25,19592.75,19510.0,19521.25,6767,19596.31,19505.31,20166.87,46.7,106.19,26.709999084472656
2025-03-13 04:00,2025-03-13 13:00,2025-03-13 00:00,19538.75,19544.75,19463.0,19481.0,6895,19596.64,19510.81,20161.17,44.5,104.44,26.709999084472656
2025-03-13 05:00,2025-03-13 14:00,2025-03-13 01:00,19481.75,19504.0,19435.0,19464.0,7484,19592.47,19515.0,20155.49,43.5,101.91,26.709999084472656
2025-03-13 06:00,2025-03-13 15:00,2025-03-13 02:00,19465.75,19499.0,19400.75,19483.5,9693,19588.64,19516.85,20149.94,45.0,101.65,26.709999084472656
2025-03-13 07:00,2025-03-13 16:00,2025-03-13 03:00,19483.0,19512.0,19416.75,19432.0,11949,19582.71,19516.74,20143.3,41.9,101.19,26.709999084472656
2025-03-13 08:00,2025-03-13 17:00,2025-03-13 04:00,19430.75,19494.5,19409.5,19492.75,14955,19578.21,19517.28,20137.28,46.5,100.04,26.709999084472656
2025-03-13 09:00,2025-03-13 18:00,2025-03-13 05:00,19491.75,19609.0,19460.25,19606.0,15533,19572.41,19519.85,20132.61,53.8,103.52,26.709999084472656
2025-03-13 10:00,2025-03-13 19:00,2025-03-13 06:00,19605.5,19631.0,19560.25,19575.25,14051,19568.92,19521.87,20127.78,51.7,101.18,26.709999084472656
2025-03-13 11:00,2025-03-13 20:00,2025-03-13 07:00,19575.5,19595.0,19494.75,19532.0,17654,19571.74,19522.87,20121.88,48.9,101.11,26.709999084472656
2025-03-13 12:00,2025-03-13 21:00,2025-03-13 08:00,19529.25,19600.0,19477.25,19555.75,28321,19567.88,19522.71,20115.06,50.5,102.66,26.709999084472656
2025-03-13 13:00,2025-03-13 22:00,2025-03-13 09:00,19556.0,19590.75,19339.5,19368.0,87832,19554.95,19519.17,20107.35,39.8,113.27,26.709999084472656
2025-03-13 14:00,2025-03-13 23:00,2025-03-13 10:00,19367.5,19570.0,19324.5,19423.25,125470,19549.12,19516.96,20099.63,43.6,122.71,26.93000030517578
2025-03-13 15:00,2025-03-14 00:00,2025-03-13 11:00,19424.5,19477.5,19276.5,19296.75,90383,19530.08,19511.33,20091.69,37.8,128.31,27.329999923706055
2025-03-13 16:00,2025-03-14 01:00,2025-03-13 12:00,19297.0,19390.75,19240.5,19288.25,61553,19514.01,19508.03,20083.41,37.4,129.87,27.6299991607666
2025-03-13 17:00,2025-03-14 02:00,2025-03-13 13:00,19287.5,19312.75,19170.0,19191.0,58230,19494.92,19501.44,20074.72,33.5,130.79,28.030000686645508
2025-03-13 18:00,2025-03-14 03:00,2025-03-13 14:00,19190.0,19377.0,19186.75,19363.5,67547,19481.74,19502.4,20066.92,44.6,135.04,27.84000015258789
2025-03-13 19:00,2025-03-14 04:00,2025-03-13 15:00,19362.25,19396.25,19184.25,19251.5,79262,19460.05,19498.97,20058.41,39.9,140.54,27.889999389648438
2025-03-13 20:00,2025-03-14 05:00,2025-03-13 16:00,19251.75,19328.5,19243.75,19293.0,21655,19442.47,19498.37,20049.94,42.4,136.55,27.799999237060547
2025-03-13 22:00,2025-03-14 07:00,2025-03-13 18:00,19312.75,19382.0,19296.75,19362.5,0,19428.67,19499.12,20041.71,46.3,133.16,27.799999237060547
2025-03-13 23:00,2025-03-14 08:00,2025-03-13 19:00,19362.25,19386.5,19349.25,19356.25,5788,19416.88,19493.47,20033.67,46.0,126.31,27.799999237060547
2025-03-14 00:00,2025-03-14 09:00,2025-03-13 20:00,19358.25,19425.75,19335.0,19400.5,13808,19410.84,19493.62,20025.94,48.5,123.77,27.799999237060547
2025-03-14 01:00,2025-03-14 10:00,2025-03-13 21:00,19401.25,19432.75,19387.5,19402.75,8083,19406.92,19493.65,20017.88,48.7,118.16,27.799999237060547
2025-03-14 02:00,2025-03-14 11:00,2025-03-13 22:00,19403.5,19441.5,19401.5,19435.5,5485,19405.5,19492.96,20010.04,50.7,112.58,27.799999237060547
2025-03-14 03:00,2025-03-14 12:00,2025-03-13 23:00,19434.25,19460.0,19433.0,19449.75,4787,19403.81,19492.42,20002.08,51.5,106.46,27.799999237060547
2025-03-14 04:00,2025-03-14 13:00,2025-03-14 00:00,19449.75,19458.75,19431.0,19442.0,3824,19404.31,19491.94,19993.94,51.0,100.84,27.799999237060547
2025-03-14 05:00,2025-03-14 14:00,2025-03-14 01:00,19441.75,19455.25,19404.25,19410.25,4462,19400.19,19490.71,19985.67,48.8,97.28,27.799999237060547
2025-03-14 06:00,2025-03-14 15:00,2025-03-14 02:00,19410.5,19420.5,19383.75,19413.0,4992,19390.54,19489.92,19978.5,49.0,92.96,27.799999237060547
2025-03-14 07:00,2025-03-14 16:00,2025-03-14 03:00,19411.25,19422.0,19370.0,19391.75,8321,19381.36,19488.68,19971.17,47.4,90.03,27.799999237060547
2025-03-14 08:00,2025-03-14 17:00,2025-03-14 04:00,19392.25,19454.0,19375.25,19427.75,11663,19376.15,19488.15,19963.7,50.3,89.23,27.799999237060547
2025-03-14 09:00,2025-03-14 18:00,2025-03-14 05:00,19428.75,19462.5,19427.0,19441.5,10987,19370.44,19487.38,19956.66,51.5,85.39,27.799999237060547
2025-03-14 10:00,2025-03-14 19:00,2025-03-14 06:00,19443.0,19487.75,19398.5,19456.5,17635,19374.86,19488.28,19950.21,52.7,85.66,27.799999237060547
2025-03-14 11:00,2025-03-14 20:00,2025-03-14 07:00,19456.75,19487.25,19424.0,19472.25,14217,19377.31,19488.23,19944.55,54.1,84.06,27.799999237060547
2025-03-14 12:00,2025-03-14 21:00,2025-03-14 08:00,19472.25,19533.5,19467.0,19496.0,20560,19387.28,19487.21,19939.67,56.1,82.81,27.799999237060547
2025-03-14 13:00,2025-03-14 22:00,2025-03-14 09:00,19495.75,19620.75,19450.75,19548.25,87855,19400.28,19486.97,19934.75,60.3,89.04,27.799999237060547
2025-03-14 14:00,2025-03-14 23:00,2025-03-14 10:00,19545.25,19611.0,19437.0,19609.75,135774,19421.21,19488.15,19930.22,64.5,95.11,27.610000610351562
2025-03-14 15:00,2025-03-15 00:00,2025-03-14 11:00,19610.25,19703.0,19589.25,19680.0,85379,19437.04,19490.1,19925.87,68.7,96.44,26.6299991607666
2025-03-14 16:00,2025-03-15 01:00,2025-03-14 12:00,19680.0,19707.75,19604.5,19687.0,63753,19458.81,19489.4,19921.92,69.1,96.92,26.68000030517578
2025-03-14 17:00,2025-03-15 02:00,2025-03-14 13:00,19686.75,19707.25,19619.75,19629.75,57036,19475.65,19489.09,19917.45,62.3,96.25,26.290000915527344
2025-03-14 18:00,2025-03-15 03:00,2025-03-14 14:00,19630.0,19704.5,19612.25,19674.25,51360,19491.24,19493.06,19913.12,65.1,95.96,26.020000457763672
2025-03-14 19:00,2025-03-15 04:00,2025-03-14 15:00,19673.75,19742.5,19650.0,19705.25,84990,19508.69,19494.51,19908.98,67.0,95.72,25.75
2025-03-14 20:00,2025-03-15 05:00,2025-03-14 16:00,19705.0,19707.25,19640.75,19665.0,24431,19521.91,19495.28,19904.47,62.3,93.63,25.600000381469727
2025-03-16 22:00,2025-03-17 07:00,2025-03-16 18:00,19668.25,19686.25,19559.5,19569.5,11211,19530.25,19495.87,19899.52,52.9,96.0,25.600000381469727
2025-03-16 23:00,2025-03-17 08:00,2025-03-16 19:00,19569.25,19611.25,19550.5,19584.0,4705,19537.67,19493.99,19894.99,54.0,93.48,25.600000381469727
2025-03-17 00:00,2025-03-17 09:00,2025-03-16 20:00,19586.0,19622.75,19564.5,19601.75,7001,19545.28,19493.84,19890.42,55.4,90.96,25.600000381469727
2025-03-17 01:00,2025-03-17 10:00,2025-03-16 21:00,19600.0,19628.25,19598.75,19609.0,4251,19553.62,19494.56,19885.98,56.0,86.57,25.600000381469727
2025-03-17 02:00,2025-03-17 11:00,2025-03-16 22:00,19609.25,19611.25,19592.25,19602.5,3327,19563.24,19494.07,19881.68,55.3,81.75,25.600000381469727
2025-03-17 03:00,2025-03-17 12:00,2025-03-16 23:00,19600.75,19610.0,19583.25,19586.0,2561,19571.89,19492.08,19877.24,53.4,77.82,25.600000381469727
2025-03-17 04:00,2025-03-17 13:00,2025-03-17 00:00,19584.5,19606.5,19584.25,19595.0,2147,19582.05,19491.1,19873.61,54.3,73.85,25.600000381469727
2025-03-17 05:00,2025-03-17 14:00,2025-03-17 01:00,19595.75,19600.0,19585.0,19593.75,1325,19590.35,19490.2,19869.95,54.2,69.64,25.600000381469727
2025-03-17 06:00,2025-03-17 15:00,2025-03-17 02:00,19594.0,19601.75,19562.0,19577.5,2658,19597.15,19489.9,19866.68,52.1,67.51,25.600000381469727
2025-03-17 07:00,2025-03-17 16:00,2025-03-17 03:00,19577.0,19600.0,19555.0,19592.0,4718,19603.92,19491.32,19863.66,53.8,65.9,25.600000381469727
2025-03-17 08:00,2025-03-17 17:00,2025-03-17 04:00,19593.25,19627.75,19575.75,19618.25,7316,19611.22,19494.06,19860.25,56.8,64.91,25.600000381469727
2025-03-17 09:00,2025-03-17 18:00,2025-03-17 05:00,19618.75,19636.5,19604.75,19625.25,5591,19617.69,19497.29,19856.69,57.6,62.54,25.600000381469727
2025-03-17 10:00,2025-03-17 19:00,2025-03-17 06:00,19624.5,19688.75,19617.25,19680.25,7027,19624.29,19501.22,19852.59,63.4,63.18,25.600000381469727
2025-03-17 11:00,2025-03-17 20:00,2025-03-17 07:00,19679.0,19717.0,19677.5,19682.75,9225,19627.94,19506.24,19847.91,63.6,61.49,25.600000381469727
2025-03-17 12:00,2025-03-17 21:00,2025-03-17 08:00,19683.25,19778.5,19660.25,19752.75,20441,19631.58,19511.44,19844.69,69.7,65.54,25.600000381469727
2025-03-17 13:00,2025-03-17 22:00,2025-03-17 09:00,19751.25,19847.75,19683.25,19789.0,76167,19636.67,19515.1,19840.95,72.3,72.61,25.600000381469727
2025-03-17 14:00,2025-03-17 23:00,2025-03-17 10:00,19790.0,19816.75,19671.25,19686.0,99448,19639.49,19517.31,19836.49,57.4,77.82,25.760000228881836
2025-03-17 15:00,2025-03-18 00:00,2025-03-17 11:00,19686.25,19734.5,19628.75,19681.5,53877,19639.85,19520.31,19832.23,56.8,79.81,25.770000457763672
2025-03-17 16:00,2025-03-18 01:00,2025-03-17 12:00,19682.25,19745.0,19654.75,19699.25,48514,19639.55,19523.17,19828.21,58.5,80.56,25.690000534057617
2025-03-17 17:00,2025-03-18 02:00,2025-03-17 13:00,19698.5,19833.25,19673.25,19816.0,54868,19647.1,19532.13,19824.89,67.5,86.23,25.190000534057617
2025-03-17 18:00,2025-03-18 03:00,2025-03-17 14:00,19815.75,19959.25,19814.75,19937.5,62186,19665.5,19542.42,19821.83,73.9,90.39,24.68000030517578
2025-03-17 19:00,2025-03-18 04:00,2025-03-17 15:00,19936.75,19944.5,19826.0,19832.5,65050,19677.92,19553.13,19818.3,62.5,92.4,24.670000076293945
2025-03-17 20:00,2025-03-18 05:00,2025-03-17 16:00,19832.5,19838.5,19800.5,19831.25,14808,19689.4,19563.99,19814.71,62.4,88.52,24.979999542236328
2025-03-17 22:00,2025-03-18 07:00,2025-03-17 18:00,19821.0,19858.0,19813.25,19850.5,0,19701.47,19577.19,19811.22,63.6,85.39,24.979999542236328
2025-03-17 23:00,2025-03-18 08:00,2025-03-17 19:00,19850.5,19853.0,19817.25,19820.75,3553,19712.39,19586.33,19807.62,60.4,81.84,24.979999542236328
2025-03-18 00:00,2025-03-18 09:00,2025-03-17 20:00,19821.5,19827.0,19782.75,19794.0,5516,19722.79,19597.18,19803.83,57.6,79.16,24.979999542236328
2025-03-18 01:00,2025-03-18 10:00,2025-03-17 21:00,19794.0,19806.25,19744.25,19749.75,4810,19730.53,19606.31,19799.53,53.2,77.93,24.979999542236328
2025-03-18 02:00,2025-03-18 11:00,2025-03-17 22:00,19749.0,19768.25,19747.25,19761.5,2490,19738.91,19614.29,19795.61,54.2,73.87,24.979999542236328
2025-03-18 03:00,2025-03-18 12:00,2025-03-17 23:00,19760.25,19764.25,19725.75,19732.0,1977,19746.64,19621.81,19791.81,51.2,71.34,24.979999542236328
2025-03-18 04:00,2025-03-18 13:00,2025-03-18 00:00,19736.75,19747.0,19711.5,19719.0,2047,19752.99,19628.18,19787.98,50.0,68.78,24.979999542236328
2025-03-18 05:00,2025-03-18 14:00,2025-03-18 01:00,19719.5,19746.75,19718.5,19744.25,2331,19759.29,19635.01,19784.6,52.5,65.89,24.979999542236328
2025-03-18 06:00,2025-03-18 15:00,2025-03-18 02:00,19743.75,19771.5,19733.5,19767.0,2482,19766.38,19641.64,19781.85,54.7,63.89,24.979999542236328
2025-03-18 07:00,2025-03-18 16:00,2025-03-18 03:00,19765.75,19780.75,19753.75,19770.75,3213,19770.9,19648.06,19778.75,55.0,61.26,24.979999542236328
2025-03-18 08:00,2025-03-18 17:00,2025-03-18 04:00,19773.0,19827.75,19761.5,19815.75,6125,19777.55,19655.53,19776.14,59.3,61.61,24.979999542236328
2025-03-18 09:00,2025-03-18 18:00,2025-03-18 05:00,19814.5,19828.75,19768.0,19771.25,9439,19778.47,19662.76,19772.14,53.9,61.55,24.979999542236328
2025-03-18 10:00,2025-03-18 19:00,2025-03-18 06:00,19768.75,19776.25,19715.5,19773.0,10095,19777.67,19669.96,19768.06,54.0,61.5,24.979999542236328
2025-03-18 11:00,2025-03-18 20:00,2025-03-18 07:00,19774.25,19788.25,19722.0,19762.5,5752,19781.5,19677.37,19763.61,52.7,61.84,24.979999542236328
2025-03-18 12:00,2025-03-18 21:00,2025-03-18 08:00,19761.5,19768.5,19695.5,19698.75,9748,19782.36,19682.79,19758.82,45.4,62.63,24.979999542236328
2025-03-18 13:00,2025-03-18 22:00,2025-03-18 09:00,19699.0,19724.25,19454.25,19468.25,55239,19770.81,19683.33,19753.1,29.5,77.44,24.979999542236328
2025-03-18 14:00,2025-03-18 23:00,2025-03-18 10:00,19469.25,19530.0,19431.25,19478.0,52108,19753.91,19683.76,19747.47,30.6,78.97,26.540000915527344
2025-03-18 15:00,2025-03-19 00:00,2025-03-18 11:00,19476.0,19497.5,19397.75,19456.5,35993,19729.86,19683.44,19741.79,29.5,80.45,26.399999618530273
2025-03-18 16:00,2025-03-19 01:00,2025-03-18 12:00,19456.5,19548.0,19446.75,19529.0,34061,19714.69,19684.1,19736.36,37.7,81.94,26.09000015258789
2025-03-18 17:00,2025-03-19 02:00,2025-03-18 13:00,19529.0,19545.0,19447.5,19508.25,26129,19698.54,19683.3,19730.88,36.4,83.05,26.350000381469727
2025-03-18 18:00,2025-03-19 03:00,2025-03-18 14:00,19508.0,19579.0,19454.75,19542.75,27806,19683.15,19681.96,19725.48,40.1,85.99,26.040000915527344
2025-03-18 19:00,2025-03-19 04:00,2025-03-18 15:00,19541.5,19547.75,19458.0,19500.25,28913,19667.12,19678.37,19719.78,37.2,86.26,25.829999923706055
2025-03-18 20:00,2025-03-19 05:00,2025-03-18 16:00,19500.75,19531.5,19495.25,19496.75,7860,19652.26,19674.56,19714.21,37.0,82.69,25.979999542236328
2025-03-18 22:00,2025-03-19 07:00,2025-03-18 18:00,19496.75,19517.75,19462.5,19503.0,0,19639.92,19672.03,19708.55,37.7,80.73,25.979999542236328
2025-03-18 23:00,2025-03-19 08:00,2025-03-18 19:00,19503.5,19514.5,19482.0,19504.25,1914,19627.06,19668.62,19703.39,37.9,77.28,25.979999542236328
2025-03-19 00:00,2025-03-19 09:00,2025-03-18 20:00,19504.25,19591.75,19502.0,19569.25,7764,19618.92,19665.9,19699.02,45.7,78.17,25.979999542236328
2025-03-19 01:00,2025-03-19 10:00,2025-03-18 21:00,19570.0,19580.0,19555.0,19564.25,3231,19611.19,19663.89,19694.79,45.2,74.38,25.979999542236328
2025-03-19 02:00,2025-03-19 11:00,2025-03-18 22:00,19567.5,19575.0,19547.25,19547.75,6077,19601.36,19663.46,19690.63,43.6,71.05,25.979999542236328
2025-03-19 03:00,2025-03-19 12:00,2025-03-18 23:00,19548.25,19568.0,19548.25,19556.25,1442,19590.83,19662.9,19686.29,44.7,67.42,25.979999542236328
2025-03-19 04:00,2025-03-19 13:00,2025-03-19 00:00,19544.25,19544.25,19524.75,19528.75,1022,19578.72,19661.44,19682.08,41.9,64.85,25.979999542236328
2025-03-19 05:00,2025-03-19 14:00,2025-03-19 01:00,19530.25,19556.0,19517.5,19532.75,904,19564.58,19659.92,19678.11,42.5,62.97,25.979999542236328
2025-03-19 06:00,2025-03-19 15:00,2025-03-19 02:00,19531.75,19537.75,19511.25,19533.25,1088,19552.67,19658.53,19674.37,42.5,60.36,25.979999542236328
2025-03-19 07:00,2025-03-19 16:00,2025-03-19 03:00,19533.25,19533.25,19455.5,19468.75,3690,19537.46,19656.19,19669.56,36.0,61.61,25.979999542236328
2025-03-19 08:00,2025-03-19 17:00,2025-03-19 04:00,19469.0,19541.25,19467.25,19516.0,4621,19525.14,19654.6,19665.88,42.9,62.49,25.979999542236328
2025-03-19 09:00,2025-03-19 18:00,2025-03-19 05:00,19516.0,19560.25,19501.0,19558.0,4549,19518.1,19653.89,19662.82,48.3,62.26,25.979999542236328
2025-03-19 10:00,2025-03-19 19:00,2025-03-19 06:00,19557.5,19578.5,19541.25,19551.5,3807,19522.26,19653.37,19659.98,47.5,60.47,25.979999542236328
2025-03-19 11:00,2025-03-19 20:00,2025-03-19 07:00,19551.5,19584.75,19542.25,19568.25,4591,19526.78,19652.9,19657.57,49.7,59.19,25.979999542236328
2025-03-19 12:00,2025-03-19 21:00,2025-03-19 08:00,19567.5,19579.25,19539.0,19557.5,3818,19531.83,19651.68,19654.89,48.3,57.84,25.979999542236328
2025-03-19 13:00,2025-03-19 22:00,2025-03-19 09:00,19557.75,19639.0,19504.25,19618.75,26036,19536.31,19651.55,19652.12,55.8,63.33,25.979999542236328
2025-03-19 14:00,2025-03-19 23:00,2025-03-19 10:00,19618.75,19694.25,19585.0,19595.0,24235,19540.65,19649.85,19649.15,52.6,66.61,24.690000534057617
2025-03-19 15:00,2025-03-20 00:00,2025-03-19 11:00,19590.5,19731.5,19588.0,19715.0,17355,19549.26,19650.49,19646.86,63.8,72.1,24.510000228881836
2025-03-19 16:00,2025-03-20 01:00,2025-03-19 12:00,19715.0,19728.0,19651.5,19672.0,12302,19557.85,19648.88,19644.23,58.5,72.42,24.34000015258789
2025-03-19 17:00,2025-03-20 02:00,2025-03-19 13:00,19672.25,19680.75,19584.75,19610.5,10335,19563.54,19645.31,19641.31,51.8,74.1,24.520000457763672
2025-03-19 18:00,2025-03-20 03:00,2025-03-19 14:00,19603.25,19824.0,19550.0,19820.25,30490,19579.4,19647.99,19639.56,66.0,88.38,24.09000015258789
2025-03-19 19:00,2025-03-20 04:00,2025-03-19 15:00,19819.0,19935.0,19729.5,19748.5,27007,19591.61,19649.33,19637.39,59.6,96.75,23.84000015258789
